x,y,model,repetition,subsample,train_dataset,eval_dataset
5.0,0.2852385102447353,mews  ,1,8,hirid,aumc
5.0,0.28635458167330674,mews  ,1,9,hirid,aumc
5.0,0.29361540339084885,mews  ,2,0,hirid,aumc
5.0,0.29717035555641025,mews  ,2,1,hirid,aumc
5.0,0.29702243958573066,mews  ,2,2,hirid,aumc
5.0,0.3085278053624627,mews  ,2,3,hirid,aumc
5.0,0.2925170068027211,mews  ,2,4,hirid,aumc
5.0,0.29494157879737815,mews  ,2,5,hirid,aumc
5.0,0.291239300472255,mews  ,2,6,hirid,aumc
5.0,0.2914424860853432,mews  ,2,7,hirid,aumc
5.0,0.2852385102447353,mews  ,2,8,hirid,aumc
5.0,0.28635458167330674,mews  ,2,9,hirid,aumc
5.0,0.29361540339084885,mews  ,3,0,hirid,aumc
5.0,0.29717035555641025,mews  ,3,1,hirid,aumc
5.0,0.29702243958573066,mews  ,3,2,hirid,aumc
5.0,0.3085278053624627,mews  ,3,3,hirid,aumc
5.0,0.2925170068027211,mews  ,3,4,hirid,aumc
5.0,0.29494157879737815,mews  ,3,5,hirid,aumc
5.0,0.291239300472255,mews  ,3,6,hirid,aumc
5.0,0.2914424860853432,mews  ,3,7,hirid,aumc
5.0,0.2852385102447353,mews  ,3,8,hirid,aumc
5.0,0.28635458167330674,mews  ,3,9,hirid,aumc
5.0,0.29361540339084885,mews  ,4,0,hirid,aumc
5.0,0.29717035555641025,mews  ,4,1,hirid,aumc
5.0,0.29702243958573066,mews  ,4,2,hirid,aumc
5.0,0.3085278053624627,mews  ,4,3,hirid,aumc
5.0,0.2925170068027211,mews  ,4,4,hirid,aumc
5.0,0.29494157879737815,mews  ,4,5,hirid,aumc
5.0,0.291239300472255,mews  ,4,6,hirid,aumc
5.0,0.2914424860853432,mews  ,4,7,hirid,aumc
5.0,0.2852385102447353,mews  ,4,8,hirid,aumc
5.0,0.28635458167330674,mews  ,4,9,hirid,aumc
1.0,0.30473637176050045,news  ,0,0,hirid,aumc
1.0,0.3212051759537793,news  ,0,1,hirid,aumc
1.0,0.29892241827212834,news  ,0,2,hirid,aumc
1.0,0.32125866602916564,news  ,0,3,hirid,aumc
1.0,0.31543246070890674,news  ,0,4,hirid,aumc
1.0,0.30751320316437664,news  ,0,5,hirid,aumc
1.0,0.31655802584099635,news  ,0,6,hirid,aumc
1.0,0.32058571122076807,news  ,0,7,hirid,aumc
1.0,0.3095963484995591,news  ,0,8,hirid,aumc
1.0,0.29844668432817284,news  ,0,9,hirid,aumc
1.0,0.30473637176050045,news  ,1,0,hirid,aumc
1.0,0.3212051759537793,news  ,1,1,hirid,aumc
1.0,0.29892241827212834,news  ,1,2,hirid,aumc
1.0,0.32125866602916564,news  ,1,3,hirid,aumc
1.0,0.31543246070890674,news  ,1,4,hirid,aumc
1.0,0.30751320316437664,news  ,1,5,hirid,aumc
1.0,0.31655802584099635,news  ,1,6,hirid,aumc
1.0,0.32058571122076807,news  ,1,7,hirid,aumc
1.0,0.3095963484995591,news  ,1,8,hirid,aumc
1.0,0.29844668432817284,news  ,1,9,hirid,aumc
1.0,0.30473637176050045,news  ,2,0,hirid,aumc
1.0,0.3212051759537793,news  ,2,1,hirid,aumc
1.0,0.29892241827212834,news  ,2,2,hirid,aumc
1.0,0.32125866602916564,news  ,2,3,hirid,aumc
1.0,0.31543246070890674,news  ,2,4,hirid,aumc
1.0,0.30751320316437664,news  ,2,5,hirid,aumc
1.0,0.31655802584099635,news  ,2,6,hirid,aumc
1.0,0.32058571122076807,news  ,2,7,hirid,aumc
1.0,0.3095963484995591,news  ,2,8,hirid,aumc
1.0,0.29844668432817284,news  ,2,9,hirid,aumc
1.0,0.30473637176050045,news  ,3,0,hirid,aumc
1.0,0.3212051759537793,news  ,3,1,hirid,aumc
1.0,0.29892241827212834,news  ,3,2,hirid,aumc
1.0,0.32125866602916564,news  ,3,3,hirid,aumc
1.0,0.31543246070890674,news  ,3,4,hirid,aumc
1.0,0.30751320316437664,news  ,3,5,hirid,aumc
1.0,0.31655802584099635,news  ,3,6,hirid,aumc
1.0,0.32058571122076807,news  ,3,7,hirid,aumc
1.0,0.3095963484995591,news  ,3,8,hirid,aumc
1.0,0.29844668432817284,news  ,3,9,hirid,aumc
1.0,0.30473637176050045,news  ,4,0,hirid,aumc
1.0,0.3212051759537793,news  ,4,1,hirid,aumc
1.0,0.29892241827212834,news  ,4,2,hirid,aumc
1.0,0.32125866602916564,news  ,4,3,hirid,aumc
1.0,0.31543246070890674,news  ,4,4,hirid,aumc
1.0,0.30751320316437664,news  ,4,5,hirid,aumc
1.0,0.31655802584099635,news  ,4,6,hirid,aumc
1.0,0.32058571122076807,news  ,4,7,hirid,aumc
1.0,0.3095963484995591,news  ,4,8,hirid,aumc
1.0,0.29844668432817284,news  ,4,9,hirid,aumc
3.5,0.28301538006506943,qsofa ,0,0,hirid,aumc
3.5,0.2671366367508366,qsofa ,0,1,hirid,aumc
3.5,0.2760388286815604,qsofa ,0,2,hirid,aumc
3.5,0.2850235849056604,qsofa ,0,3,hirid,aumc
3.5,0.2713211197536226,qsofa ,0,4,hirid,aumc
3.5,0.271671090685789,qsofa ,0,5,hirid,aumc
3.5,0.2877798153191766,qsofa ,0,6,hirid,aumc
3.5,0.2731306081754735,qsofa ,0,7,hirid,aumc
3.5,0.2711470240441466,qsofa ,0,8,hirid,aumc
3.5,0.26594329583460014,qsofa ,0,9,hirid,aumc
3.5,0.28301538006506943,qsofa ,1,0,hirid,aumc
3.5,0.2671366367508366,qsofa ,1,1,hirid,aumc
3.5,0.2760388286815604,qsofa ,1,2,hirid,aumc
3.5,0.2850235849056604,qsofa ,1,3,hirid,aumc
3.5,0.2713211197536226,qsofa ,1,4,hirid,aumc
3.5,0.271671090685789,qsofa ,1,5,hirid,aumc
3.5,0.2877798153191766,qsofa ,1,6,hirid,aumc
3.5,0.2731306081754735,qsofa ,1,7,hirid,aumc
3.5,0.2711470240441466,qsofa ,1,8,hirid,aumc
3.5,0.26594329583460014,qsofa ,1,9,hirid,aumc
3.5,0.28301538006506943,qsofa ,2,0,hirid,aumc
3.5,0.2671366367508366,qsofa ,2,1,hirid,aumc
3.5,0.2760388286815604,qsofa ,2,2,hirid,aumc
3.5,0.2850235849056604,qsofa ,2,3,hirid,aumc
3.5,0.2713211197536226,qsofa ,2,4,hirid,aumc
3.5,0.271671090685789,qsofa ,2,5,hirid,aumc
3.5,0.2877798153191766,qsofa ,2,6,hirid,aumc
3.5,0.2731306081754735,qsofa ,2,7,hirid,aumc
3.5,0.2711470240441466,qsofa ,2,8,hirid,aumc
3.5,0.26594329583460014,qsofa ,2,9,hirid,aumc
3.5,0.28301538006506943,qsofa ,3,0,hirid,aumc
3.5,0.2671366367508366,qsofa ,3,1,hirid,aumc
3.5,0.2760388286815604,qsofa ,3,2,hirid,aumc
3.5,0.2850235849056604,qsofa ,3,3,hirid,aumc
3.5,0.2713211197536226,qsofa ,3,4,hirid,aumc
3.5,0.271671090685789,qsofa ,3,5,hirid,aumc
3.5,0.2877798153191766,qsofa ,3,6,hirid,aumc
3.5,0.2731306081754735,qsofa ,3,7,hirid,aumc
3.5,0.2711470240441466,qsofa ,3,8,hirid,aumc
3.5,0.26594329583460014,qsofa ,3,9,hirid,aumc
3.5,0.28301538006506943,qsofa ,4,0,hirid,aumc
3.5,0.2671366367508366,qsofa ,4,1,hirid,aumc
3.5,0.2760388286815604,qsofa ,4,2,hirid,aumc
3.5,0.2850235849056604,qsofa ,4,3,hirid,aumc
3.5,0.2713211197536226,qsofa ,4,4,hirid,aumc
3.5,0.271671090685789,qsofa ,4,5,hirid,aumc
3.5,0.2877798153191766,qsofa ,4,6,hirid,aumc
3.5,0.2731306081754735,qsofa ,4,7,hirid,aumc
3.5,0.2711470240441466,qsofa ,4,8,hirid,aumc
3.5,0.26594329583460014,qsofa ,4,9,hirid,aumc
5.75,0.2709443829830031,sirs  ,0,0,hirid,aumc
5.75,0.2568397543271915,sirs  ,0,1,hirid,aumc
5.75,0.2629639853902998,sirs  ,0,2,hirid,aumc
5.75,0.2702585632413701,sirs  ,0,3,hirid,aumc
5.75,0.25304395951929154,sirs  ,0,4,hirid,aumc
5.75,0.2592952160621333,sirs  ,0,5,hirid,aumc
5.75,0.2641031373425739,sirs  ,0,6,hirid,aumc
5.75,0.26092305126093346,sirs  ,0,7,hirid,aumc
5.75,0.26195897371028604,sirs  ,0,8,hirid,aumc
5.75,0.2553755375537553,sirs  ,0,9,hirid,aumc
5.75,0.2709443829830031,sirs  ,1,0,hirid,aumc
5.75,0.2568397543271915,sirs  ,1,1,hirid,aumc
5.75,0.2629639853902998,sirs  ,1,2,hirid,aumc
5.75,0.2702585632413701,sirs  ,1,3,hirid,aumc
5.75,0.25304395951929154,sirs  ,1,4,hirid,aumc
5.75,0.2592952160621333,sirs  ,1,5,hirid,aumc
5.75,0.2641031373425739,sirs  ,1,6,hirid,aumc
5.75,0.26092305126093346,sirs  ,1,7,hirid,aumc
5.75,0.26195897371028604,sirs  ,1,8,hirid,aumc
5.75,0.2553755375537553,sirs  ,1,9,hirid,aumc
5.75,0.2709443829830031,sirs  ,2,0,hirid,aumc
5.75,0.2568397543271915,sirs  ,2,1,hirid,aumc
5.75,0.2629639853902998,sirs  ,2,2,hirid,aumc
5.75,0.2702585632413701,sirs  ,2,3,hirid,aumc
5.75,0.25304395951929154,sirs  ,2,4,hirid,aumc
5.75,0.2592952160621333,sirs  ,2,5,hirid,aumc
5.75,0.2641031373425739,sirs  ,2,6,hirid,aumc
5.75,0.26092305126093346,sirs  ,2,7,hirid,aumc
5.75,0.26195897371028604,sirs  ,2,8,hirid,aumc
5.75,0.2553755375537553,sirs  ,2,9,hirid,aumc
5.75,0.2709443829830031,sirs  ,3,0,hirid,aumc
5.75,0.2568397543271915,sirs  ,3,1,hirid,aumc
5.75,0.2629639853902998,sirs  ,3,2,hirid,aumc
5.75,0.2702585632413701,sirs  ,3,3,hirid,aumc
5.75,0.25304395951929154,sirs  ,3,4,hirid,aumc
5.75,0.2592952160621333,sirs  ,3,5,hirid,aumc
5.75,0.2641031373425739,sirs  ,3,6,hirid,aumc
5.75,0.26092305126093346,sirs  ,3,7,hirid,aumc
5.75,0.26195897371028604,sirs  ,3,8,hirid,aumc
5.75,0.2553755375537553,sirs  ,3,9,hirid,aumc
5.75,0.2709443829830031,sirs  ,4,0,hirid,aumc
5.75,0.2568397543271915,sirs  ,4,1,hirid,aumc
5.75,0.2629639853902998,sirs  ,4,2,hirid,aumc
5.75,0.2702585632413701,sirs  ,4,3,hirid,aumc
5.75,0.25304395951929154,sirs  ,4,4,hirid,aumc
5.75,0.2592952160621333,sirs  ,4,5,hirid,aumc
5.75,0.2641031373425739,sirs  ,4,6,hirid,aumc
5.75,0.26092305126093346,sirs  ,4,7,hirid,aumc
5.75,0.26195897371028604,sirs  ,4,8,hirid,aumc
5.75,0.2553755375537553,sirs  ,4,9,hirid,aumc
0.0,0.22079729962795963,sofa  ,0,0,hirid,aumc
0.0,0.228820417878868,sofa  ,0,1,hirid,aumc
0.0,0.2245914341350026,sofa  ,0,2,hirid,aumc
0.0,0.22241103558576564,sofa  ,0,3,hirid,aumc
0.0,0.22469641827156206,sofa  ,0,4,hirid,aumc
0.0,0.22881266351312066,sofa  ,0,5,hirid,aumc
0.0,0.2323592554652252,sofa  ,0,6,hirid,aumc
0.0,0.22568236553385065,sofa  ,0,7,hirid,aumc
0.0,0.22479075227110334,sofa  ,0,8,hirid,aumc
0.0,0.2196398731371278,sofa  ,0,9,hirid,aumc
0.0,0.22079729962795963,sofa  ,1,0,hirid,aumc
0.0,0.228820417878868,sofa  ,1,1,hirid,aumc
0.0,0.2245914341350026,sofa  ,1,2,hirid,aumc
0.0,0.22241103558576564,sofa  ,1,3,hirid,aumc
0.0,0.22469641827156206,sofa  ,1,4,hirid,aumc
0.0,0.22881266351312066,sofa  ,1,5,hirid,aumc
0.0,0.2323592554652252,sofa  ,1,6,hirid,aumc
0.0,0.22568236553385065,sofa  ,1,7,hirid,aumc
0.0,0.22479075227110334,sofa  ,1,8,hirid,aumc
0.0,0.2196398731371278,sofa  ,1,9,hirid,aumc
0.0,0.22079729962795963,sofa  ,2,0,hirid,aumc
0.0,0.228820417878868,sofa  ,2,1,hirid,aumc
0.0,0.2245914341350026,sofa  ,2,2,hirid,aumc
0.0,0.22241103558576564,sofa  ,2,3,hirid,aumc
0.0,0.22469641827156206,sofa  ,2,4,hirid,aumc
0.0,0.22881266351312066,sofa  ,2,5,hirid,aumc
0.0,0.2323592554652252,sofa  ,2,6,hirid,aumc
0.0,0.22568236553385065,sofa  ,2,7,hirid,aumc
0.0,0.22479075227110334,sofa  ,2,8,hirid,aumc
0.0,0.2196398731371278,sofa  ,2,9,hirid,aumc
0.0,0.22079729962795963,sofa  ,3,0,hirid,aumc
0.0,0.228820417878868,sofa  ,3,1,hirid,aumc
0.0,0.2245914341350026,sofa  ,3,2,hirid,aumc
0.0,0.22241103558576564,sofa  ,3,3,hirid,aumc
0.0,0.22469641827156206,sofa  ,3,4,hirid,aumc
0.0,0.22881266351312066,sofa  ,3,5,hirid,aumc
0.0,0.2323592554652252,sofa  ,3,6,hirid,aumc
0.0,0.22568236553385065,sofa  ,3,7,hirid,aumc
0.0,0.22479075227110334,sofa  ,3,8,hirid,aumc
0.0,0.2196398731371278,sofa  ,3,9,hirid,aumc
0.0,0.22079729962795963,sofa  ,4,0,hirid,aumc
0.0,0.228820417878868,sofa  ,4,1,hirid,aumc
0.0,0.2245914341350026,sofa  ,4,2,hirid,aumc
0.0,0.22241103558576564,sofa  ,4,3,hirid,aumc
0.0,0.22469641827156206,sofa  ,4,4,hirid,aumc
0.0,0.22881266351312066,sofa  ,4,5,hirid,aumc
0.0,0.2323592554652252,sofa  ,4,6,hirid,aumc
0.0,0.22568236553385065,sofa  ,4,7,hirid,aumc
0.0,0.22479075227110334,sofa  ,4,8,hirid,aumc
0.0,0.2196398731371278,sofa  ,4,9,hirid,aumc
4.0,0.2448319404857719,attn  ,0,0,hirid,eicu
3.0,0.2599762603364679,attn  ,0,1,hirid,eicu
3.25,0.2536477956691531,attn  ,0,2,hirid,eicu
4.0,0.2552769920568704,attn  ,0,3,hirid,eicu
3.25,0.2612314317334977,attn  ,0,4,hirid,eicu
4.0,0.25125026477327916,attn  ,0,5,hirid,eicu
4.0,0.25230985866218864,attn  ,0,6,hirid,eicu
3.0,0.25780890520676414,attn  ,0,7,hirid,eicu
4.0,0.2534691159420871,attn  ,0,8,hirid,eicu
4.0,0.2508488616586201,attn  ,0,9,hirid,eicu
2.5,0.26277736988089406,attn  ,1,0,hirid,eicu
3.0,0.2620199321152596,attn  ,1,1,hirid,eicu
3.5,0.2517724612130651,attn  ,1,2,hirid,eicu
2.5,0.26214296306131757,attn  ,1,3,hirid,eicu
2.5,0.26371306361103475,attn  ,1,4,hirid,eicu
3.0,0.25978369154311776,attn  ,1,5,hirid,eicu
3.5,0.2510912823090779,attn  ,1,6,hirid,eicu
3.0,0.2579705917357223,attn  ,1,7,hirid,eicu
3.5,0.25234484281822867,attn  ,1,8,hirid,eicu
3.0,0.25654800391642496,attn  ,1,9,hirid,eicu
3.5,0.2699903827401142,attn  ,2,0,hirid,eicu
3.5,0.2733218169089452,attn  ,2,1,hirid,eicu
3.5,0.26970289890582233,attn  ,2,2,hirid,eicu
3.5,0.27748462938910223,attn  ,2,3,hirid,eicu
3.0,0.28283431643395807,attn  ,2,4,hirid,eicu
4.5,0.26567532972821317,attn  ,2,5,hirid,eicu
3.5,0.26966111860848696,attn  ,2,6,hirid,eicu
4.0,0.2698113702664324,attn  ,2,7,hirid,eicu
3.5,0.26951702028157914,attn  ,2,8,hirid,eicu
3.5,0.27584564659909633,attn  ,2,9,hirid,eicu
3.0,0.2719105228633347,attn  ,3,0,hirid,eicu
3.0,0.27393087832755636,attn  ,3,1,hirid,eicu
2.5,0.27968113897644664,attn  ,3,2,hirid,eicu
3.0,0.27304352753763717,attn  ,3,3,hirid,eicu
3.5,0.26984309311034016,attn  ,3,4,hirid,eicu
2.5,0.2760026827055774,attn  ,3,5,hirid,eicu
2.5,0.277071763615673,attn  ,3,6,hirid,eicu
3.0,0.2718638445228675,attn  ,3,7,hirid,eicu
2.25,0.2775718164784626,attn  ,3,8,hirid,eicu
3.5,0.263720645308292,attn  ,3,9,hirid,eicu
1.5,0.27127190133126455,attn  ,4,0,hirid,eicu
1.5,0.2730910966981132,attn  ,4,1,hirid,eicu
2.0,0.26416904620866205,attn  ,4,2,hirid,eicu
1.0,0.27478032384104834,attn  ,4,3,hirid,eicu
1.0,0.277161890760923,attn  ,4,4,hirid,eicu
1.5,0.2744081247111298,attn  ,4,5,hirid,eicu
1.5,0.26787449141057496,attn  ,4,6,hirid,eicu
2.0,0.2672363832522174,attn  ,4,7,hirid,eicu
2.0,0.26280178901146634,attn  ,4,8,hirid,eicu
1.5,0.2691273174530212,attn  ,4,9,hirid,eicu
4.0,0.255287777148271,gru   ,0,0,hirid,eicu
4.5,0.2555072764115317,gru   ,0,1,hirid,eicu
4.5,0.24670279666606498,gru   ,0,2,hirid,eicu
4.5,0.2622744110824806,gru   ,0,3,hirid,eicu
4.0,0.26112236065861144,gru   ,0,4,hirid,eicu
4.5,0.2526939514381407,gru   ,0,5,hirid,eicu
4.5,0.25890523525513587,gru   ,0,6,hirid,eicu
4.5,0.25361294365477416,gru   ,0,7,hirid,eicu
4.5,0.25000779301745635,gru   ,0,8,hirid,eicu
4.5,0.2530263986587778,gru   ,0,9,hirid,eicu
4.5,0.2851233671988389,gru   ,1,0,hirid,eicu
4.5,0.2903308180207851,gru   ,1,1,hirid,eicu
4.5,0.2819134715499338,gru   ,1,2,hirid,eicu
4.5,0.28996748408074785,gru   ,1,3,hirid,eicu
4.5,0.2876347275250401,gru   ,1,4,hirid,eicu
4.5,0.2812318611969673,gru   ,1,5,hirid,eicu
4.5,0.2881899544102692,gru   ,1,6,hirid,eicu
4.5,0.28388768157383043,gru   ,1,7,hirid,eicu
4.5,0.2865830082425287,gru   ,1,8,hirid,eicu
4.5,0.2902399705723471,gru   ,1,9,hirid,eicu
4.0,0.273460201881158,gru   ,2,0,hirid,eicu
4.5,0.2739717615307601,gru   ,2,1,hirid,eicu
4.0,0.27205762445617504,gru   ,2,2,hirid,eicu
4.5,0.281799475820375,gru   ,2,3,hirid,eicu
4.5,0.27049789941971947,gru   ,2,4,hirid,eicu
4.0,0.2741884219390943,gru   ,2,5,hirid,eicu
4.5,0.27268878219118287,gru   ,2,6,hirid,eicu
4.5,0.269550547986785,gru   ,2,7,hirid,eicu
4.0,0.2747215507369689,gru   ,2,8,hirid,eicu
4.5,0.27270056829094685,gru   ,2,9,hirid,eicu
4.5,0.2584631471872441,gru   ,3,0,hirid,eicu
4.5,0.2684845564766945,gru   ,3,1,hirid,eicu
4.5,0.2614246824570511,gru   ,3,2,hirid,eicu
4.5,0.26127784452143543,gru   ,3,3,hirid,eicu
4.5,0.2599480436763648,gru   ,3,4,hirid,eicu
4.5,0.26058463979096674,gru   ,3,5,hirid,eicu
4.5,0.2647342829749349,gru   ,3,6,hirid,eicu
4.5,0.2597268225417988,gru   ,3,7,hirid,eicu
4.5,0.25837304139551076,gru   ,3,8,hirid,eicu
4.5,0.26114579933097304,gru   ,3,9,hirid,eicu
3.5,0.2799825264672628,gru   ,4,0,hirid,eicu
3.5,0.28102840427731857,gru   ,4,1,hirid,eicu
4.5,0.26659035409035403,gru   ,4,2,hirid,eicu
3.5,0.28359277679487505,gru   ,4,3,hirid,eicu
3.5,0.27825841778358934,gru   ,4,4,hirid,eicu
3.5,0.27628268915003906,gru   ,4,5,hirid,eicu
3.5,0.2781182008749693,gru   ,4,6,hirid,eicu
3.5,0.2780047486996672,gru   ,4,7,hirid,eicu
3.5,0.27829268292682924,gru   ,4,8,hirid,eicu
3.5,0.2807568114288594,gru   ,4,9,hirid,eicu
5.0,0.2408024622579202,lgbm  ,0,0,hirid,eicu
5.0,0.24886804657179815,lgbm  ,0,1,hirid,eicu
5.0,0.2442227039057893,lgbm  ,0,2,hirid,eicu
5.0,0.24297743423871043,lgbm  ,0,3,hirid,eicu
5.0,0.2487046632124352,lgbm  ,0,4,hirid,eicu
5.0,0.24501919015578236,lgbm  ,0,5,hirid,eicu
5.0,0.2458803733986226,lgbm  ,0,6,hirid,eicu
5.0,0.2505917421044946,lgbm  ,0,7,hirid,eicu
5.0,0.2474086789173875,lgbm  ,0,8,hirid,eicu
5.0,0.2491980535090953,lgbm  ,0,9,hirid,eicu
6.0,0.24654802259887004,lgbm  ,1,0,hirid,eicu
6.0,0.24493317434718453,lgbm  ,1,1,hirid,eicu
6.0,0.24629927932991907,lgbm  ,1,2,hirid,eicu
6.0,0.24319165768500078,lgbm  ,1,3,hirid,eicu
6.0,0.24850794474991264,lgbm  ,1,4,hirid,eicu
6.0,0.24810320167235114,lgbm  ,1,5,hirid,eicu
6.0,0.244545103954495,lgbm  ,1,6,hirid,eicu
6.0,0.2490974464989175,lgbm  ,1,7,hirid,eicu
6.0,0.24720240994912274,lgbm  ,1,8,hirid,eicu
6.0,0.2484263034346429,lgbm  ,1,9,hirid,eicu
6.0,0.2446967329643009,lgbm  ,2,0,hirid,eicu
6.0,0.24720284928242242,lgbm  ,2,1,hirid,eicu
6.0,0.244063830423216,lgbm  ,2,2,hirid,eicu
6.0,0.24608590332493668,lgbm  ,2,3,hirid,eicu
6.0,0.24728623482562284,lgbm  ,2,4,hirid,eicu
6.0,0.251193724420191,lgbm  ,2,5,hirid,eicu
6.0,0.2462319085567441,lgbm  ,2,6,hirid,eicu
6.0,0.25085623545121527,lgbm  ,2,7,hirid,eicu
6.0,0.2510139552951751,lgbm  ,2,8,hirid,eicu
6.0,0.25470778918778136,lgbm  ,2,9,hirid,eicu
4.0,0.2642674897722773,lgbm  ,3,0,hirid,eicu
4.0,0.2695230991690156,lgbm  ,3,1,hirid,eicu
4.0,0.26896193992368944,lgbm  ,3,2,hirid,eicu
4.0,0.2679838083063889,lgbm  ,3,3,hirid,eicu
4.0,0.2724422780007023,lgbm  ,3,4,hirid,eicu
4.0,0.2716651532103353,lgbm  ,3,5,hirid,eicu
4.0,0.2725245728268082,lgbm  ,3,6,hirid,eicu
4.0,0.28028964477961593,lgbm  ,3,7,hirid,eicu
4.0,0.27731761416829137,lgbm  ,3,8,hirid,eicu
4.0,0.27284187392929937,lgbm  ,3,9,hirid,eicu
5.0,0.24569310974212738,lgbm  ,4,0,hirid,eicu
5.0,0.24984799774281616,lgbm  ,4,1,hirid,eicu
5.0,0.24794939210162625,lgbm  ,4,2,hirid,eicu
5.0,0.24976301377820725,lgbm  ,4,3,hirid,eicu
5.0,0.24852077485641394,lgbm  ,4,4,hirid,eicu
5.0,0.2502637841582811,lgbm  ,4,5,hirid,eicu
5.0,0.2501018595370328,lgbm  ,4,6,hirid,eicu
5.0,0.25621775455951684,lgbm  ,4,7,hirid,eicu
5.0,0.25571537197788774,lgbm  ,4,8,hirid,eicu
5.0,0.2539955867105854,lgbm  ,4,9,hirid,eicu
4.5,0.26614862726918176,lr    ,0,0,hirid,eicu
4.5,0.2700297934656365,lr    ,0,1,hirid,eicu
4.5,0.26916606247318753,lr    ,0,2,hirid,eicu
4.5,0.2698275835988103,lr    ,0,3,hirid,eicu
4.5,0.2714548977759813,lr    ,0,4,hirid,eicu
4.5,0.2703265949559589,lr    ,0,5,hirid,eicu
4.5,0.2744107191002681,lr    ,0,6,hirid,eicu
4.5,0.27205239749391696,lr    ,0,7,hirid,eicu
4.5,0.2720473361134689,lr    ,0,8,hirid,eicu
4.5,0.2749964909487427,lr    ,0,9,hirid,eicu
4.0,0.26787166296749565,lr    ,1,0,hirid,eicu
4.0,0.2734663312802264,lr    ,1,1,hirid,eicu
4.0,0.27036363742024583,lr    ,1,2,hirid,eicu
4.0,0.27316232678913777,lr    ,1,3,hirid,eicu
4.0,0.2733742735541297,lr    ,1,4,hirid,eicu
4.0,0.27358775834546384,lr    ,1,5,hirid,eicu
4.0,0.2760064305849189,lr    ,1,6,hirid,eicu
4.0,0.27448126069930434,lr    ,1,7,hirid,eicu
4.0,0.273575409233978,lr    ,1,8,hirid,eicu
4.0,0.2791951454757285,lr    ,1,9,hirid,eicu
4.5,0.2620457642516466,lr    ,2,0,hirid,eicu
4.5,0.2646435482235743,lr    ,2,1,hirid,eicu
4.5,0.2651161103825104,lr    ,2,2,hirid,eicu
4.5,0.26594040607108005,lr    ,2,3,hirid,eicu
4.5,0.26575436279365544,lr    ,2,4,hirid,eicu
4.5,0.26659569754848866,lr    ,2,5,hirid,eicu
4.5,0.2710896910035548,lr    ,2,6,hirid,eicu
4.5,0.268608310464145,lr    ,2,7,hirid,eicu
4.5,0.2683872319620032,lr    ,2,8,hirid,eicu
4.5,0.27350125122402347,lr    ,2,9,hirid,eicu
4.0,0.2701439121877037,lr    ,3,0,hirid,eicu
4.0,0.275020010473567,lr    ,3,1,hirid,eicu
4.0,0.2727195415532761,lr    ,3,2,hirid,eicu
4.0,0.27379596489832714,lr    ,3,3,hirid,eicu
4.0,0.2749249903641364,lr    ,3,4,hirid,eicu
4.0,0.2740928498741933,lr    ,3,5,hirid,eicu
4.0,0.27619543270190616,lr    ,3,6,hirid,eicu
4.0,0.2762032010925113,lr    ,3,7,hirid,eicu
4.0,0.2755210711301396,lr    ,3,8,hirid,eicu
4.0,0.2798295422989685,lr    ,3,9,hirid,eicu
3.5,0.27306363826669455,lr    ,4,0,hirid,eicu
3.5,0.27842195377928375,lr    ,4,1,hirid,eicu
3.5,0.2784077555816685,lr    ,4,2,hirid,eicu
3.5,0.27896050936716843,lr    ,4,3,hirid,eicu
3.5,0.27823764103497284,lr    ,4,4,hirid,eicu
3.5,0.2790704429920116,lr    ,4,5,hirid,eicu
3.5,0.28216947049898994,lr    ,4,6,hirid,eicu
3.5,0.27964558346012236,lr    ,4,7,hirid,eicu
3.5,0.277514937539837,lr    ,4,8,hirid,eicu
3.5,0.28388860529748733,lr    ,4,9,hirid,eicu
10.25,0.2193844986113267,mews  ,0,0,hirid,eicu
10.25,0.21710195062327303,mews  ,0,1,hirid,eicu
10.25,0.21964616648516455,mews  ,0,2,hirid,eicu
10.25,0.22056481229316754,mews  ,0,3,hirid,eicu
10.25,0.21997922302886386,mews  ,0,4,hirid,eicu
10.25,0.22125155900607363,mews  ,0,5,hirid,eicu
10.25,0.2200101123670661,mews  ,0,6,hirid,eicu
10.25,0.221550396396602,mews  ,0,7,hirid,eicu
10.25,0.21904168442850325,mews  ,0,8,hirid,eicu
10.25,0.22201763576232564,mews  ,0,9,hirid,eicu
10.25,0.2193844986113267,mews  ,1,0,hirid,eicu
10.25,0.21710195062327303,mews  ,1,1,hirid,eicu
10.25,0.21964616648516455,mews  ,1,2,hirid,eicu
10.25,0.22056481229316754,mews  ,1,3,hirid,eicu
10.25,0.21997922302886386,mews  ,1,4,hirid,eicu
10.25,0.22125155900607363,mews  ,1,5,hirid,eicu
10.25,0.2200101123670661,mews  ,1,6,hirid,eicu
10.25,0.221550396396602,mews  ,1,7,hirid,eicu
10.25,0.21904168442850325,mews  ,1,8,hirid,eicu
10.25,0.22201763576232564,mews  ,1,9,hirid,eicu
10.25,0.2193844986113267,mews  ,2,0,hirid,eicu
10.25,0.21710195062327303,mews  ,2,1,hirid,eicu
10.25,0.21964616648516455,mews  ,2,2,hirid,eicu
10.25,0.22056481229316754,mews  ,2,3,hirid,eicu
10.25,0.21997922302886386,mews  ,2,4,hirid,eicu
10.25,0.22125155900607363,mews  ,2,5,hirid,eicu
10.25,0.2200101123670661,mews  ,2,6,hirid,eicu
10.25,0.221550396396602,mews  ,2,7,hirid,eicu
