,AUC,rep,subsample,model,train_dataset,eval_dataset
0,0.6848442934501358,0,5,GRUModel,aumc,eicu
0,0.6820662770776817,0,6,GRUModel,aumc,eicu
0,0.681849376844943,0,7,GRUModel,aumc,eicu
0,0.6837967769378481,0,8,GRUModel,aumc,eicu
0,0.6913243427014432,0,9,GRUModel,aumc,eicu
0,0.6648977786137231,4,0,GRUModel,aumc,eicu
0,0.6716804155772722,4,1,GRUModel,aumc,eicu
0,0.6658599112357414,4,2,GRUModel,aumc,eicu
0,0.6674496362114009,4,3,GRUModel,aumc,eicu
0,0.6709808853704666,4,4,GRUModel,aumc,eicu
0,0.6734701681241718,4,5,GRUModel,aumc,eicu
0,0.6665706995685488,4,6,GRUModel,aumc,eicu
0,0.6662693500015048,4,7,GRUModel,aumc,eicu
0,0.6703209943676895,4,8,GRUModel,aumc,eicu
0,0.6765288136160417,4,9,GRUModel,aumc,eicu
0,0.6672721511784796,3,0,GRUModel,aumc,eicu
0,0.6727217021391314,3,1,GRUModel,aumc,eicu
0,0.6657611220058813,3,2,GRUModel,aumc,eicu
0,0.6722994807430318,3,3,GRUModel,aumc,eicu
0,0.6748200508682474,3,4,GRUModel,aumc,eicu
0,0.6714089834208263,3,5,GRUModel,aumc,eicu
0,0.6710005438784495,3,6,GRUModel,aumc,eicu
0,0.6702912234618101,3,7,GRUModel,aumc,eicu
0,0.6774020850080595,3,8,GRUModel,aumc,eicu
0,0.6786374364295189,3,9,GRUModel,aumc,eicu
0,0.6751532156220372,2,0,GRUModel,aumc,eicu
0,0.6830242628544445,2,1,GRUModel,aumc,eicu
0,0.6791093484053435,2,2,GRUModel,aumc,eicu
0,0.6822366253788164,2,3,GRUModel,aumc,eicu
0,0.6786662926977315,2,4,GRUModel,aumc,eicu
0,0.6807367764874152,2,5,GRUModel,aumc,eicu
0,0.6772959144814552,2,6,GRUModel,aumc,eicu
0,0.6769594276766453,2,7,GRUModel,aumc,eicu
0,0.6818449620670237,2,8,GRUModel,aumc,eicu
0,0.6891191416042122,2,9,GRUModel,aumc,eicu
0,0.6890341851215678,1,0,GRUModel,aumc,eicu
0,0.6976611392842942,1,1,GRUModel,aumc,eicu
0,0.6927492183778251,1,2,GRUModel,aumc,eicu
0,0.6953799389068456,1,3,GRUModel,aumc,eicu
0,0.6928621484706885,1,4,GRUModel,aumc,eicu
0,0.6967145576688419,1,5,GRUModel,aumc,eicu
0,0.6932836232000298,1,6,GRUModel,aumc,eicu
0,0.6916326682426188,1,7,GRUModel,aumc,eicu
0,0.6967612375020544,1,8,GRUModel,aumc,eicu
0,0.7018104767059498,1,9,GRUModel,aumc,eicu
0,0.6215184957684889,3,0,lgbm,aumc,eicu
0,0.6274573866542025,3,1,lgbm,aumc,eicu
0,0.6292889118337744,3,2,lgbm,aumc,eicu
0,0.6280502422729921,3,3,lgbm,aumc,eicu
0,0.6251853125169688,3,4,lgbm,aumc,eicu
0,0.62613132849858,3,5,lgbm,aumc,eicu
0,0.6253755544565516,3,6,lgbm,aumc,eicu
0,0.6219960972616377,3,7,lgbm,aumc,eicu
0,0.6296751747941212,3,8,lgbm,aumc,eicu
0,0.6306671478283397,3,9,lgbm,aumc,eicu
0,0.6306137071707292,0,0,lgbm,aumc,eicu
0,0.6382576583631467,0,1,lgbm,aumc,eicu
0,0.6387078518880879,0,2,lgbm,aumc,eicu
0,0.6394928446102273,0,3,lgbm,aumc,eicu
0,0.6332336860663362,0,4,lgbm,aumc,eicu
0,0.6369009596963631,0,5,lgbm,aumc,eicu
0,0.6327735210101297,0,6,lgbm,aumc,eicu
0,0.63132016497621,0,7,lgbm,aumc,eicu
0,0.6399211549732635,0,8,lgbm,aumc,eicu
0,0.6387049514420662,0,9,lgbm,aumc,eicu
0,0.6113234299372753,4,0,lgbm,aumc,eicu
0,0.6183915288341232,4,1,lgbm,aumc,eicu
0,0.6178368925710098,4,2,lgbm,aumc,eicu
0,0.6183548179985159,4,3,lgbm,aumc,eicu
0,0.6122205116274531,4,4,lgbm,aumc,eicu
0,0.6186163913264489,4,5,lgbm,aumc,eicu
0,0.6181825374710743,4,6,lgbm,aumc,eicu
0,0.6175073708769672,4,7,lgbm,aumc,eicu
0,0.6181843856289878,4,8,lgbm,aumc,eicu
0,0.6176282211323095,4,9,lgbm,aumc,eicu
0,0.6055564466903542,1,0,lgbm,aumc,eicu
0,0.6122331735797942,1,1,lgbm,aumc,eicu
0,0.6102704888172101,1,2,lgbm,aumc,eicu
0,0.610017878544913,1,3,lgbm,aumc,eicu
0,0.6085264267741336,1,4,lgbm,aumc,eicu
0,0.6065378052600447,1,5,lgbm,aumc,eicu
0,0.608280164529529,1,6,lgbm,aumc,eicu
0,0.6069105516002344,1,7,lgbm,aumc,eicu
0,0.614169180972562,1,8,lgbm,aumc,eicu
0,0.6119835852326577,1,9,lgbm,aumc,eicu
0,0.6198045259850162,2,0,lgbm,aumc,eicu
0,0.6243343099591753,2,1,lgbm,aumc,eicu
0,0.6237977762615348,2,2,lgbm,aumc,eicu
0,0.6270444718810461,2,3,lgbm,aumc,eicu
0,0.621394286996299,2,4,lgbm,aumc,eicu
0,0.6251202791215937,2,5,lgbm,aumc,eicu
0,0.6152932540585739,2,6,lgbm,aumc,eicu
0,0.6230437734813954,2,7,lgbm,aumc,eicu
0,0.6270473544664793,2,8,lgbm,aumc,eicu
0,0.6260272018498375,2,9,lgbm,aumc,eicu
0,0.6792219064829096,0,0,lr,aumc,eicu
0,0.6863245268720943,0,1,lr,aumc,eicu
0,0.681650596191699,0,2,lr,aumc,eicu
0,0.6898263577774489,0,3,lr,aumc,eicu
0,0.6849553357868682,0,4,lr,aumc,eicu
0,0.6883416782755023,0,5,lr,aumc,eicu
0,0.6819290588862099,0,6,lr,aumc,eicu
0,0.6870180177154722,0,7,lr,aumc,eicu
0,0.6874292762739076,0,8,lr,aumc,eicu
0,0.6918648807305718,0,9,lr,aumc,eicu
0,0.6784915089742614,1,0,lr,aumc,eicu
0,0.6863610213044138,1,1,lr,aumc,eicu
0,0.6802329461469578,1,2,lr,aumc,eicu
0,0.6881000283296688,1,3,lr,aumc,eicu
0,0.6827711726097369,1,4,lr,aumc,eicu
0,0.6866022749209107,1,5,lr,aumc,eicu
0,0.6800857850761112,1,6,lr,aumc,eicu
0,0.6854005419862836,1,7,lr,aumc,eicu
0,0.6866577500912616,1,8,lr,aumc,eicu
0,0.6892443962072786,1,9,lr,aumc,eicu
0,0.6782479639668393,2,0,lr,aumc,eicu
0,0.6851702079285091,2,1,lr,aumc,eicu
0,0.6798536794667607,2,2,lr,aumc,eicu
0,0.6882024207143513,2,3,lr,aumc,eicu
0,0.6830652720532451,2,4,lr,aumc,eicu
0,0.6865645722852078,2,5,lr,aumc,eicu
0,0.6797993809514999,2,6,lr,aumc,eicu
0,0.6857648753576683,2,7,lr,aumc,eicu
0,0.6865838156802496,2,8,lr,aumc,eicu
0,0.6892842569085,2,9,lr,aumc,eicu
0,0.6745954803370665,3,0,lr,aumc,eicu
0,0.6829068198820154,3,1,lr,aumc,eicu
0,0.6763362906903777,3,2,lr,aumc,eicu
0,0.6852183732886696,3,3,lr,aumc,eicu
0,0.6792539975731728,3,4,lr,aumc,eicu
0,0.6839092713685271,3,5,lr,aumc,eicu
0,0.6761056035112889,3,6,lr,aumc,eicu
0,0.6831536219515542,3,7,lr,aumc,eicu
0,0.6829137569769252,3,8,lr,aumc,eicu
0,0.6860910126056942,3,9,lr,aumc,eicu
0,0.6775316051722975,4,0,lr,aumc,eicu
0,0.6849887704407767,4,1,lr,aumc,eicu
0,0.6790750676417387,4,2,lr,aumc,eicu
0,0.6883789871333441,4,3,lr,aumc,eicu
0,0.6836685127073246,4,4,lr,aumc,eicu
0,0.6866775098351537,4,5,lr,aumc,eicu
0,0.6809256833305932,4,6,lr,aumc,eicu
0,0.6859141261460318,4,7,lr,aumc,eicu
0,0.68574278099338,4,8,lr,aumc,eicu
0,0.6893389193067021,4,9,lr,aumc,eicu
0,0.6422611453678213,3,0,mews,aumc,eicu
0,0.6438924506947665,3,1,mews,aumc,eicu
0,0.6404930304228416,3,2,mews,aumc,eicu
0,0.6457081833917192,3,3,mews,aumc,eicu
0,0.643889919020604,3,4,mews,aumc,eicu
0,0.6450015158749322,3,5,mews,aumc,eicu
0,0.6501943225319322,3,6,mews,aumc,eicu
0,0.6487821926717863,3,7,mews,aumc,eicu
0,0.6447328957788032,3,8,mews,aumc,eicu
0,0.6503155698677068,3,9,mews,aumc,eicu
0,0.6422611453678213,0,0,mews,aumc,eicu
0,0.6438924506947665,0,1,mews,aumc,eicu
0,0.6404930304228416,0,2,mews,aumc,eicu
0,0.6457081833917192,0,3,mews,aumc,eicu
0,0.643889919020604,0,4,mews,aumc,eicu
0,0.6450015158749322,0,5,mews,aumc,eicu
0,0.6501943225319322,0,6,mews,aumc,eicu
0,0.6487821926717863,0,7,mews,aumc,eicu
0,0.6447328957788032,0,8,mews,aumc,eicu
0,0.6503155698677068,0,9,mews,aumc,eicu
0,0.6422611453678213,4,0,mews,aumc,eicu
0,0.6438924506947665,4,1,mews,aumc,eicu
0,0.6404930304228416,4,2,mews,aumc,eicu
0,0.6457081833917192,4,3,mews,aumc,eicu
0,0.643889919020604,4,4,mews,aumc,eicu
0,0.6450015158749322,4,5,mews,aumc,eicu
0,0.6501943225319322,4,6,mews,aumc,eicu
0,0.6487821926717863,4,7,mews,aumc,eicu
0,0.6447328957788032,4,8,mews,aumc,eicu
0,0.6503155698677068,4,9,mews,aumc,eicu
0,0.6422611453678213,1,0,mews,aumc,eicu
0,0.6438924506947665,1,1,mews,aumc,eicu
0,0.6404930304228416,1,2,mews,aumc,eicu
0,0.6457081833917192,1,3,mews,aumc,eicu
0,0.643889919020604,1,4,mews,aumc,eicu
0,0.6450015158749322,1,5,mews,aumc,eicu
0,0.6501943225319322,1,6,mews,aumc,eicu
0,0.6487821926717863,1,7,mews,aumc,eicu
0,0.6447328957788032,1,8,mews,aumc,eicu
0,0.6503155698677068,1,9,mews,aumc,eicu
0,0.6422611453678213,2,0,mews,aumc,eicu
0,0.6438924506947665,2,1,mews,aumc,eicu
0,0.6404930304228416,2,2,mews,aumc,eicu
0,0.6457081833917192,2,3,mews,aumc,eicu
0,0.643889919020604,2,4,mews,aumc,eicu
0,0.6450015158749322,2,5,mews,aumc,eicu
0,0.6501943225319322,2,6,mews,aumc,eicu
0,0.6487821926717863,2,7,mews,aumc,eicu
0,0.6447328957788032,2,8,mews,aumc,eicu
0,0.6503155698677068,2,9,mews,aumc,eicu
0,0.6443726997998421,3,0,news,aumc,eicu
0,0.6483922454905138,3,1,news,aumc,eicu
0,0.6418500862767073,3,2,news,aumc,eicu
0,0.6463869921499874,3,3,news,aumc,eicu
0,0.6448116386480786,3,4,news,aumc,eicu
0,0.6473276680360417,3,5,news,aumc,eicu
0,0.6479329497727635,3,6,news,aumc,eicu
0,0.652605582847765,3,7,news,aumc,eicu
0,0.6516647493068923,3,8,news,aumc,eicu
0,0.6555166066660792,3,9,news,aumc,eicu
0,0.6443726997998421,2,0,news,aumc,eicu
0,0.6483922454905138,2,1,news,aumc,eicu
0,0.6418500862767073,2,2,news,aumc,eicu
0,0.6463869921499874,2,3,news,aumc,eicu
0,0.6448116386480786,2,4,news,aumc,eicu
0,0.6473276680360417,2,5,news,aumc,eicu
0,0.6479329497727635,2,6,news,aumc,eicu
0,0.652605582847765,2,7,news,aumc,eicu
0,0.6516647493068923,2,8,news,aumc,eicu
0,0.6555166066660792,2,9,news,aumc,eicu
0,0.6443726997998421,1,0,news,aumc,eicu
0,0.6483922454905138,1,1,news,aumc,eicu
0,0.6418500862767073,1,2,news,aumc,eicu
0,0.6463869921499874,1,3,news,aumc,eicu
0,0.6448116386480786,1,4,news,aumc,eicu
0,0.6473276680360417,1,5,news,aumc,eicu
0,0.6479329497727635,1,6,news,aumc,eicu
0,0.652605582847765,1,7,news,aumc,eicu
0,0.6516647493068923,1,8,news,aumc,eicu
0,0.6555166066660792,1,9,news,aumc,eicu
0,0.6443726997998421,0,0,news,aumc,eicu
0,0.6483922454905138,0,1,news,aumc,eicu
0,0.6418500862767073,0,2,news,aumc,eicu
0,0.6463869921499874,0,3,news,aumc,eicu
0,0.6448116386480786,0,4,news,aumc,eicu
0,0.6473276680360417,0,5,news,aumc,eicu
0,0.6479329497727635,0,6,news,aumc,eicu
0,0.652605582847765,0,7,news,aumc,eicu
0,0.6516647493068923,0,8,news,aumc,eicu
0,0.6555166066660792,0,9,news,aumc,eicu
0,0.6443726997998421,4,0,news,aumc,eicu
0,0.6483922454905138,4,1,news,aumc,eicu
0,0.6418500862767073,4,2,news,aumc,eicu
0,0.6463869921499874,4,3,news,aumc,eicu
0,0.6448116386480786,4,4,news,aumc,eicu
0,0.6473276680360417,4,5,news,aumc,eicu
0,0.6479329497727635,4,6,news,aumc,eicu
0,0.652605582847765,4,7,news,aumc,eicu
0,0.6516647493068923,4,8,news,aumc,eicu
0,0.6555166066660792,4,9,news,aumc,eicu
0,0.6167034252226427,4,0,qsofa,aumc,eicu
0,0.6118288240031076,4,1,qsofa,aumc,eicu
0,0.615148083579973,4,2,qsofa,aumc,eicu
0,0.6164693179954484,4,3,qsofa,aumc,eicu
0,0.615354473044017,4,4,qsofa,aumc,eicu
0,0.6157996480395279,4,5,qsofa,aumc,eicu
0,0.6185186630411119,4,6,qsofa,aumc,eicu
0,0.6220193329141963,4,7,qsofa,aumc,eicu
0,0.6224744402323718,4,8,qsofa,aumc,eicu
0,0.6200436885593259,4,9,qsofa,aumc,eicu
0,0.6167034252226427,3,0,qsofa,aumc,eicu
0,0.6118288240031076,3,1,qsofa,aumc,eicu
0,0.615148083579973,3,2,qsofa,aumc,eicu
0,0.6164693179954484,3,3,qsofa,aumc,eicu
0,0.615354473044017,3,4,qsofa,aumc,eicu
0,0.6157996480395279,3,5,qsofa,aumc,eicu
0,0.6185186630411119,3,6,qsofa,aumc,eicu
0,0.6220193329141963,3,7,qsofa,aumc,eicu
0,0.6224744402323718,3,8,qsofa,aumc,eicu
0,0.6200436885593259,3,9,qsofa,aumc,eicu
0,0.6167034252226427,0,0,qsofa,aumc,eicu
0,0.6118288240031076,0,1,qsofa,aumc,eicu
0,0.615148083579973,0,2,qsofa,aumc,eicu
0,0.6164693179954484,0,3,qsofa,aumc,eicu
0,0.615354473044017,0,4,qsofa,aumc,eicu
0,0.6157996480395279,0,5,qsofa,aumc,eicu
0,0.6185186630411119,0,6,qsofa,aumc,eicu
0,0.6220193329141963,0,7,qsofa,aumc,eicu
0,0.6224744402323718,0,8,qsofa,aumc,eicu
0,0.6200436885593259,0,9,qsofa,aumc,eicu
0,0.6167034252226427,1,0,qsofa,aumc,eicu
0,0.6118288240031076,1,1,qsofa,aumc,eicu
0,0.615148083579973,1,2,qsofa,aumc,eicu
0,0.6164693179954484,1,3,qsofa,aumc,eicu
0,0.615354473044017,1,4,qsofa,aumc,eicu
0,0.6157996480395279,1,5,qsofa,aumc,eicu
0,0.6185186630411119,1,6,qsofa,aumc,eicu
0,0.6220193329141963,1,7,qsofa,aumc,eicu
0,0.6224744402323718,1,8,qsofa,aumc,eicu
0,0.6200436885593259,1,9,qsofa,aumc,eicu
0,0.6167034252226427,2,0,qsofa,aumc,eicu
0,0.6118288240031076,2,1,qsofa,aumc,eicu
0,0.615148083579973,2,2,qsofa,aumc,eicu
0,0.6164693179954484,2,3,qsofa,aumc,eicu
0,0.615354473044017,2,4,qsofa,aumc,eicu
0,0.6157996480395279,2,5,qsofa,aumc,eicu
0,0.6185186630411119,2,6,qsofa,aumc,eicu
0,0.6220193329141963,2,7,qsofa,aumc,eicu
0,0.6224744402323718,2,8,qsofa,aumc,eicu
0,0.6200436885593259,2,9,qsofa,aumc,eicu
0,0.648722138828343,4,0,sirs,aumc,eicu
0,0.6508821450419613,4,1,sirs,aumc,eicu
0,0.6533508986131655,4,2,sirs,aumc,eicu
0,0.655301550193614,4,3,sirs,aumc,eicu
0,0.6528604084435293,4,4,sirs,aumc,eicu
0,0.6565283892755682,4,5,sirs,aumc,eicu
0,0.651987424084588,4,6,sirs,aumc,eicu
0,0.6527580031519276,4,7,sirs,aumc,eicu
0,0.652354505153998,4,8,sirs,aumc,eicu
0,0.6594729558874738,4,9,sirs,aumc,eicu
0,0.648722138828343,1,0,sirs,aumc,eicu
0,0.6508821450419613,1,1,sirs,aumc,eicu
0,0.6533508986131655,1,2,sirs,aumc,eicu
0,0.655301550193614,1,3,sirs,aumc,eicu
0,0.6528604084435293,1,4,sirs,aumc,eicu
0,0.6565283892755682,1,5,sirs,aumc,eicu
0,0.651987424084588,1,6,sirs,aumc,eicu
0,0.6527580031519276,1,7,sirs,aumc,eicu
0,0.652354505153998,1,8,sirs,aumc,eicu
0,0.6594729558874738,1,9,sirs,aumc,eicu
0,0.648722138828343,0,0,sirs,aumc,eicu
0,0.6508821450419613,0,1,sirs,aumc,eicu
0,0.6533508986131655,0,2,sirs,aumc,eicu
0,0.655301550193614,0,3,sirs,aumc,eicu
0,0.6528604084435293,0,4,sirs,aumc,eicu
0,0.6565283892755682,0,5,sirs,aumc,eicu
0,0.651987424084588,0,6,sirs,aumc,eicu
0,0.6527580031519276,0,7,sirs,aumc,eicu
0,0.652354505153998,0,8,sirs,aumc,eicu
0,0.6594729558874738,0,9,sirs,aumc,eicu
0,0.648722138828343,3,0,sirs,aumc,eicu
0,0.6508821450419613,3,1,sirs,aumc,eicu
0,0.6533508986131655,3,2,sirs,aumc,eicu
0,0.655301550193614,3,3,sirs,aumc,eicu
0,0.6528604084435293,3,4,sirs,aumc,eicu
0,0.6565283892755682,3,5,sirs,aumc,eicu
0,0.651987424084588,3,6,sirs,aumc,eicu
0,0.6527580031519276,3,7,sirs,aumc,eicu
0,0.652354505153998,3,8,sirs,aumc,eicu
0,0.6594729558874738,3,9,sirs,aumc,eicu
0,0.648722138828343,2,0,sirs,aumc,eicu
0,0.6508821450419613,2,1,sirs,aumc,eicu
0,0.6533508986131655,2,2,sirs,aumc,eicu
0,0.655301550193614,2,3,sirs,aumc,eicu
0,0.6528604084435293,2,4,sirs,aumc,eicu
0,0.6565283892755682,2,5,sirs,aumc,eicu
0,0.651987424084588,2,6,sirs,aumc,eicu
0,0.6527580031519276,2,7,sirs,aumc,eicu
0,0.652354505153998,2,8,sirs,aumc,eicu
0,0.6594729558874738,2,9,sirs,aumc,eicu
0,0.701044766477368,2,0,sofa,aumc,eicu
0,0.7062404780334275,2,1,sofa,aumc,eicu
0,0.6980053873204553,2,2,sofa,aumc,eicu
0,0.6997512973394984,2,3,sofa,aumc,eicu
0,0.7066429909084908,2,4,sofa,aumc,eicu
0,0.7134532280997967,2,5,sofa,aumc,eicu
0,0.705747808411008,2,6,sofa,aumc,eicu
0,0.7138788543027903,2,7,sofa,aumc,eicu
0,0.7105781086142935,2,8,sofa,aumc,eicu
0,0.710646101982591,2,9,sofa,aumc,eicu
0,0.701044766477368,1,0,sofa,aumc,eicu
0,0.7062404780334275,1,1,sofa,aumc,eicu
0,0.6980053873204553,1,2,sofa,aumc,eicu
0,0.6997512973394984,1,3,sofa,aumc,eicu
0,0.7066429909084908,1,4,sofa,aumc,eicu
0,0.7134532280997967,1,5,sofa,aumc,eicu
0,0.705747808411008,1,6,sofa,aumc,eicu
0,0.7138788543027903,1,7,sofa,aumc,eicu
0,0.7105781086142935,1,8,sofa,aumc,eicu
0,0.710646101982591,1,9,sofa,aumc,eicu
0,0.701044766477368,4,0,sofa,aumc,eicu
0,0.7062404780334275,4,1,sofa,aumc,eicu
0,0.6980053873204553,4,2,sofa,aumc,eicu
0,0.6997512973394984,4,3,sofa,aumc,eicu
0,0.7066429909084908,4,4,sofa,aumc,eicu
0,0.7134532280997967,4,5,sofa,aumc,eicu
0,0.705747808411008,4,6,sofa,aumc,eicu
0,0.7138788543027903,4,7,sofa,aumc,eicu
0,0.7105781086142935,4,8,sofa,aumc,eicu
0,0.710646101982591,4,9,sofa,aumc,eicu
0,0.701044766477368,0,0,sofa,aumc,eicu
0,0.7062404780334275,0,1,sofa,aumc,eicu
0,0.6980053873204553,0,2,sofa,aumc,eicu
0,0.6997512973394984,0,3,sofa,aumc,eicu
0,0.7066429909084908,0,4,sofa,aumc,eicu
0,0.7134532280997967,0,5,sofa,aumc,eicu
0,0.705747808411008,0,6,sofa,aumc,eicu
0,0.7138788543027903,0,7,sofa,aumc,eicu
0,0.7105781086142935,0,8,sofa,aumc,eicu
0,0.710646101982591,0,9,sofa,aumc,eicu
0,0.701044766477368,3,0,sofa,aumc,eicu
0,0.7062404780334275,3,1,sofa,aumc,eicu
0,0.6980053873204553,3,2,sofa,aumc,eicu
0,0.6997512973394984,3,3,sofa,aumc,eicu
0,0.7066429909084908,3,4,sofa,aumc,eicu
0,0.7134532280997967,3,5,sofa,aumc,eicu
0,0.705747808411008,3,6,sofa,aumc,eicu
0,0.7138788543027903,3,7,sofa,aumc,eicu
0,0.7105781086142935,3,8,sofa,aumc,eicu
0,0.710646101982591,3,9,sofa,aumc,eicu
0,0.7241931291461674,3,0,AttentionModel,aumc,hirid
0,0.7261155117665723,3,1,AttentionModel,aumc,hirid
0,0.7206163617119513,3,2,AttentionModel,aumc,hirid
0,0.7015208550257148,3,3,AttentionModel,aumc,hirid
0,0.731450625957138,3,4,AttentionModel,aumc,hirid
0,0.710073486198526,3,5,AttentionModel,aumc,hirid
0,0.6961332832519533,3,6,AttentionModel,aumc,hirid
0,0.7043173923678099,3,7,AttentionModel,aumc,hirid
0,0.724659962280863,3,8,AttentionModel,aumc,hirid
0,0.7140645998566083,3,9,AttentionModel,aumc,hirid
0,0.7468693351902573,0,0,AttentionModel,aumc,hirid
0,0.7525459262678831,0,1,AttentionModel,aumc,hirid
0,0.7418705019994043,0,2,AttentionModel,aumc,hirid
0,0.7309334474164366,0,3,AttentionModel,aumc,hirid
0,0.7573227763795973,0,4,AttentionModel,aumc,hirid
0,0.736572950524955,0,5,AttentionModel,aumc,hirid
0,0.7197019677954601,0,6,AttentionModel,aumc,hirid
0,0.7349016573192836,0,7,AttentionModel,aumc,hirid
0,0.7476506074085632,0,8,AttentionModel,aumc,hirid
0,0.7426815251604326,0,9,AttentionModel,aumc,hirid
0,0.7252062952219966,4,0,AttentionModel,aumc,hirid
0,0.7294073431443128,4,1,AttentionModel,aumc,hirid
0,0.7209199363951696,4,2,AttentionModel,aumc,hirid
0,0.7096300640181444,4,3,AttentionModel,aumc,hirid
0,0.7354133886630267,4,4,AttentionModel,aumc,hirid
0,0.7146917122699955,4,5,AttentionModel,aumc,hirid
0,0.6957016483644953,4,6,AttentionModel,aumc,hirid
0,0.7144121558732996,4,7,AttentionModel,aumc,hirid
0,0.7172805147047125,4,8,AttentionModel,aumc,hirid
0,0.7153384366625104,4,9,AttentionModel,aumc,hirid
0,0.7454507150045419,1,0,AttentionModel,aumc,hirid
0,0.7570158937862391,1,1,AttentionModel,aumc,hirid
0,0.746716205209223,1,2,AttentionModel,aumc,hirid
0,0.7337973625730428,1,3,AttentionModel,aumc,hirid
0,0.7534783845017201,1,4,AttentionModel,aumc,hirid
0,0.7327499962968489,1,5,AttentionModel,aumc,hirid
0,0.7188867065478426,1,6,AttentionModel,aumc,hirid
0,0.7345520257855758,1,7,AttentionModel,aumc,hirid
0,0.7482937521657468,1,8,AttentionModel,aumc,hirid
0,0.742763468969668,1,9,AttentionModel,aumc,hirid
0,0.7605058255904245,2,0,AttentionModel,aumc,hirid
0,0.7641142594372662,2,1,AttentionModel,aumc,hirid
0,0.748747845235425,2,2,AttentionModel,aumc,hirid
0,0.7388946831393441,2,3,AttentionModel,aumc,hirid
0,0.7617303626133323,2,4,AttentionModel,aumc,hirid
0,0.7418089675283632,2,5,AttentionModel,aumc,hirid
0,0.726515330534293,2,6,AttentionModel,aumc,hirid
0,0.7423031820752153,2,7,AttentionModel,aumc,hirid
0,0.7521701585110394,2,8,AttentionModel,aumc,hirid
0,0.7441247016223775,2,9,AttentionModel,aumc,hirid
0,0.7436132095472867,4,0,GRUModel,aumc,hirid
0,0.752923308628247,4,1,GRUModel,aumc,hirid
0,0.7393942672321715,4,2,GRUModel,aumc,hirid
0,0.7308452671025146,4,3,GRUModel,aumc,hirid
0,0.7518947784702088,4,4,GRUModel,aumc,hirid
0,0.7311508428051305,4,5,GRUModel,aumc,hirid
0,0.7268426860286734,4,6,GRUModel,aumc,hirid
0,0.7272315131158557,4,7,GRUModel,aumc,hirid
0,0.7336410976529764,4,8,GRUModel,aumc,hirid
0,0.7415093246664708,4,9,GRUModel,aumc,hirid
0,0.7644631213474052,3,0,GRUModel,aumc,hirid
0,0.7685298734396917,3,1,GRUModel,aumc,hirid
0,0.7485179331207484,3,2,GRUModel,aumc,hirid
0,0.7416609022008327,3,3,GRUModel,aumc,hirid
0,0.767409992946336,3,4,GRUModel,aumc,hirid
0,0.7464170377921641,3,5,GRUModel,aumc,hirid
0,0.7391944402087713,3,6,GRUModel,aumc,hirid
0,0.7451581824783742,3,7,GRUModel,aumc,hirid
0,0.7533966975759044,3,8,GRUModel,aumc,hirid
0,0.7562526613763298,3,9,GRUModel,aumc,hirid
0,0.7526537658103557,0,0,GRUModel,aumc,hirid
0,0.7589356431463607,0,1,GRUModel,aumc,hirid
0,0.746002984925115,0,2,GRUModel,aumc,hirid
0,0.7443388037269696,0,3,GRUModel,aumc,hirid
0,0.764611883188232,0,4,GRUModel,aumc,hirid
0,0.741234968844029,0,5,GRUModel,aumc,hirid
0,0.7366838800405133,0,6,GRUModel,aumc,hirid
0,0.7426937449813075,0,7,GRUModel,aumc,hirid
0,0.7477852852293911,0,8,GRUModel,aumc,hirid
0,0.754685750183697,0,9,GRUModel,aumc,hirid
0,0.7601515525454378,1,0,GRUModel,aumc,hirid
0,0.7695225210092189,1,1,GRUModel,aumc,hirid
0,0.7507518907899062,1,2,GRUModel,aumc,hirid
0,0.7437013373936663,1,3,GRUModel,aumc,hirid
0,0.7682742040100352,1,4,GRUModel,aumc,hirid
0,0.7432843940295377,1,5,GRUModel,aumc,hirid
0,0.7443374014923718,1,6,GRUModel,aumc,hirid
0,0.7465426831848914,1,7,GRUModel,aumc,hirid
0,0.7544706161296341,1,8,GRUModel,aumc,hirid
0,0.7586105653277304,1,9,GRUModel,aumc,hirid
0,0.7645653168147191,2,0,GRUModel,aumc,hirid
0,0.7735208081198318,2,1,GRUModel,aumc,hirid
0,0.7556459170738883,2,2,GRUModel,aumc,hirid
0,0.749839823980115,2,3,GRUModel,aumc,hirid
0,0.7757262461707484,2,4,GRUModel,aumc,hirid
0,0.749265460407082,2,5,GRUModel,aumc,hirid
0,0.7490894427263548,2,6,GRUModel,aumc,hirid
0,0.7494444649068948,2,7,GRUModel,aumc,hirid
0,0.7584241891400227,2,8,GRUModel,aumc,hirid
0,0.758962704237433,2,9,GRUModel,aumc,hirid
0,0.6670836101477149,0,0,lgbm,aumc,hirid
0,0.6562535847693799,0,1,lgbm,aumc,hirid
0,0.6540561656049353,0,2,lgbm,aumc,hirid
0,0.6410682114869654,0,3,lgbm,aumc,hirid
0,0.6437777436884886,0,4,lgbm,aumc,hirid
0,0.6462562690814142,0,5,lgbm,aumc,hirid
0,0.6321238893039005,0,6,lgbm,aumc,hirid
0,0.6395645575190712,0,7,lgbm,aumc,hirid
0,0.6521238568285415,0,8,lgbm,aumc,hirid
0,0.6437146537004804,0,9,lgbm,aumc,hirid
0,0.6763917939842574,2,0,lgbm,aumc,hirid
0,0.6640541284854778,2,1,lgbm,aumc,hirid
0,0.6567566451718381,2,2,lgbm,aumc,hirid
0,0.6461544865178765,2,3,lgbm,aumc,hirid
0,0.658279802023026,2,4,lgbm,aumc,hirid
0,0.6557765460567406,2,5,lgbm,aumc,hirid
