x,y,model,repetition,subsample,train_dataset,eval_dataset
0.0,0.31372489899294453,attn  ,1,9,pooled,hirid
2.5,0.2974322233415775,attn  ,2,0,pooled,hirid
2.0,0.3034662066881547,attn  ,2,1,pooled,hirid
2.5,0.2970860314523589,attn  ,2,2,pooled,hirid
4.25,0.28479430988081506,attn  ,2,3,pooled,hirid
2.5,0.2974509588640023,attn  ,2,4,pooled,hirid
3.0,0.2838602338882936,attn  ,2,5,pooled,hirid
4.0,0.27376857692238565,attn  ,2,6,pooled,hirid
3.5,0.2870890442014976,attn  ,2,7,pooled,hirid
3.5,0.28772738487764393,attn  ,2,8,pooled,hirid
3.0,0.2994434012387461,attn  ,2,9,pooled,hirid
0.5,0.2946204525359841,attn  ,3,0,pooled,hirid
0.5,0.30328685915856557,attn  ,3,1,pooled,hirid
1.0,0.28337907375643223,attn  ,3,2,pooled,hirid
0.5,0.29816723339230033,attn  ,3,3,pooled,hirid
1.0,0.29613606001438697,attn  ,3,4,pooled,hirid
1.0,0.2851834538705109,attn  ,3,5,pooled,hirid
0.5,0.2845928351932719,attn  ,3,6,pooled,hirid
1.0,0.28492152856410874,attn  ,3,7,pooled,hirid
0.0,0.30323926620858094,attn  ,3,8,pooled,hirid
0.0,0.2982643221982004,attn  ,3,9,pooled,hirid
0.5,0.29630176368179345,attn  ,4,0,pooled,hirid
0.5,0.2966373335328705,attn  ,4,1,pooled,hirid
0.5,0.29466313763233876,attn  ,4,2,pooled,hirid
0.5,0.2949855717831108,attn  ,4,3,pooled,hirid
1.0,0.27917988149202466,attn  ,4,4,pooled,hirid
0.5,0.2809628880512396,attn  ,4,5,pooled,hirid
1.0,0.2748952827366111,attn  ,4,6,pooled,hirid
0.75,0.2785888228671842,attn  ,4,7,pooled,hirid
0.5,0.28014147464442324,attn  ,4,8,pooled,hirid
0.0,0.2939874638379942,attn  ,4,9,pooled,hirid
0.5,0.32216347728442424,gru   ,0,0,pooled,hirid
0.0,0.3333986612796237,gru   ,0,1,pooled,hirid
1.0,0.3022635543097102,gru   ,0,2,pooled,hirid
2.0,0.30117641894561253,gru   ,0,3,pooled,hirid
0.0,0.321510606182139,gru   ,0,4,pooled,hirid
1.0,0.2939752486383683,gru   ,0,5,pooled,hirid
0.5,0.30218234399442195,gru   ,0,6,pooled,hirid
1.0,0.30361335674086276,gru   ,0,7,pooled,hirid
0.5,0.3035186024918486,gru   ,0,8,pooled,hirid
1.0,0.3079047014990562,gru   ,0,9,pooled,hirid
1.0,0.31258061666224934,gru   ,1,0,pooled,hirid
0.5,0.32450760152753855,gru   ,1,1,pooled,hirid
1.0,0.30304046175373134,gru   ,1,2,pooled,hirid
2.25,0.3023745177445367,gru   ,1,3,pooled,hirid
1.0,0.313950077728566,gru   ,1,4,pooled,hirid
2.0,0.2827571484434229,gru   ,1,5,pooled,hirid
1.5,0.2973484469916539,gru   ,1,6,pooled,hirid
1.0,0.30306152192527,gru   ,1,7,pooled,hirid
1.0,0.3007109896082673,gru   ,1,8,pooled,hirid
1.0,0.303051627154927,gru   ,1,9,pooled,hirid
2.0,0.32214621478106953,gru   ,2,0,pooled,hirid
1.5,0.3332576259946949,gru   ,2,1,pooled,hirid
1.5,0.32406424264872313,gru   ,2,2,pooled,hirid
3.0,0.3117079754434072,gru   ,2,3,pooled,hirid
1.75,0.32917738047632983,gru   ,2,4,pooled,hirid
3.0,0.2862443440380651,gru   ,2,5,pooled,hirid
2.0,0.31168065272375334,gru   ,2,6,pooled,hirid
2.0,0.32131032250837077,gru   ,2,7,pooled,hirid
2.0,0.31235916860916857,gru   ,2,8,pooled,hirid
2.0,0.3199145723775688,gru   ,2,9,pooled,hirid
1.0,0.31754869457107326,gru   ,3,0,pooled,hirid
0.0,0.33649862711533374,gru   ,3,1,pooled,hirid
1.5,0.3058291253992202,gru   ,3,2,pooled,hirid
2.0,0.3051731703145103,gru   ,3,3,pooled,hirid
1.0,0.3068377262411518,gru   ,3,4,pooled,hirid
2.0,0.2915792423915168,gru   ,3,5,pooled,hirid
1.0,0.3028133882801539,gru   ,3,6,pooled,hirid
1.5,0.3041600198402523,gru   ,3,7,pooled,hirid
1.0,0.29847188220431525,gru   ,3,8,pooled,hirid
1.5,0.30615618079290874,gru   ,3,9,pooled,hirid
1.0,0.2991360352416766,gru   ,4,0,pooled,hirid
0.0,0.31705762965497025,gru   ,4,1,pooled,hirid
0.5,0.3045223000483744,gru   ,4,2,pooled,hirid
1.0,0.29652841781874034,gru   ,4,3,pooled,hirid
0.0,0.31464434303444244,gru   ,4,4,pooled,hirid
1.0,0.29034856448844526,gru   ,4,5,pooled,hirid
1.0,0.2910052865878298,gru   ,4,6,pooled,hirid
0.5,0.29717790336005606,gru   ,4,7,pooled,hirid
0.5,0.29586867127012545,gru   ,4,8,pooled,hirid
0.5,0.30654373284495334,gru   ,4,9,pooled,hirid
1.0,0.2813179383159099,lgbm  ,0,0,pooled,hirid
1.0,0.27242909668119014,lgbm  ,0,1,pooled,hirid
1.5,0.2576062744887553,lgbm  ,0,2,pooled,hirid
2.0,0.2570510899318667,lgbm  ,0,3,pooled,hirid
0.0,0.2854621843877368,lgbm  ,0,4,pooled,hirid
1.0,0.26691380777663176,lgbm  ,0,5,pooled,hirid
1.0,0.26652187435939123,lgbm  ,0,6,pooled,hirid
1.0,0.2637679049234847,lgbm  ,0,7,pooled,hirid
0.5,0.2754091300602929,lgbm  ,0,8,pooled,hirid
0.5,0.2766099682028885,lgbm  ,0,9,pooled,hirid
1.0,0.2785597724729578,lgbm  ,1,0,pooled,hirid
0.0,0.28586297570696434,lgbm  ,1,1,pooled,hirid
0.0,0.27567212079760084,lgbm  ,1,2,pooled,hirid
0.0,0.27630487074715593,lgbm  ,1,3,pooled,hirid
0.0,0.28586297570696434,lgbm  ,1,4,pooled,hirid
0.0,0.2788665720991732,lgbm  ,1,5,pooled,hirid
1.0,0.26718928710972184,lgbm  ,1,6,pooled,hirid
0.0,0.2779160847653166,lgbm  ,1,7,pooled,hirid
0.0,0.27505319172964593,lgbm  ,1,8,pooled,hirid
0.5,0.2737929205625834,lgbm  ,1,9,pooled,hirid
3.5,0.24584926626793474,lgbm  ,2,0,pooled,hirid
1.5,0.2461452399095274,lgbm  ,2,1,pooled,hirid
1.0,0.25615795778590866,lgbm  ,2,2,pooled,hirid
3.0,0.2418224007657389,lgbm  ,2,3,pooled,hirid
1.5,0.25824831401826565,lgbm  ,2,4,pooled,hirid
0.5,0.25522469691572003,lgbm  ,2,5,pooled,hirid
2.75,0.24066567863994448,lgbm  ,2,6,pooled,hirid
2.0,0.24128253856012724,lgbm  ,2,7,pooled,hirid
1.0,0.24400444970961305,lgbm  ,2,8,pooled,hirid
2.25,0.24345464939024392,lgbm  ,2,9,pooled,hirid
3.0,0.25993110230959593,lgbm  ,3,0,pooled,hirid
1.0,0.27426794706746666,lgbm  ,3,1,pooled,hirid
1.5,0.2644910185458942,lgbm  ,3,2,pooled,hirid
2.0,0.264088920643277,lgbm  ,3,3,pooled,hirid
1.0,0.278534993725263,lgbm  ,3,4,pooled,hirid
1.0,0.27038273000685314,lgbm  ,3,5,pooled,hirid
2.0,0.26392772865072767,lgbm  ,3,6,pooled,hirid
1.5,0.26316156907698846,lgbm  ,3,7,pooled,hirid
1.0,0.2722356331244739,lgbm  ,3,8,pooled,hirid
1.0,0.2647195608740808,lgbm  ,3,9,pooled,hirid
2.0,0.2672843537610254,lgbm  ,4,0,pooled,hirid
1.0,0.2673933156340148,lgbm  ,4,1,pooled,hirid
2.0,0.2635347753316714,lgbm  ,4,2,pooled,hirid
1.5,0.2678906904927383,lgbm  ,4,3,pooled,hirid
1.0,0.2735587583148559,lgbm  ,4,4,pooled,hirid
1.0,0.27320360062295546,lgbm  ,4,5,pooled,hirid
1.0,0.2682287455422876,lgbm  ,4,6,pooled,hirid
1.5,0.2729452912909974,lgbm  ,4,7,pooled,hirid
0.5,0.2730925578486554,lgbm  ,4,8,pooled,hirid
0.5,0.2725857734398106,lgbm  ,4,9,pooled,hirid
7.5,0.26286433159069666,lr    ,0,0,pooled,hirid
7.5,0.259566714503771,lr    ,0,1,pooled,hirid
7.0,0.2752742946708464,lr    ,0,2,pooled,hirid
8.0,0.25968788219241934,lr    ,0,3,pooled,hirid
7.5,0.26632629107981215,lr    ,0,4,pooled,hirid
7.5,0.26789146101768946,lr    ,0,5,pooled,hirid
8.0,0.2517700321718783,lr    ,0,6,pooled,hirid
7.5,0.25790242362043103,lr    ,0,7,pooled,hirid
7.0,0.27068449101726955,lr    ,0,8,pooled,hirid
8.0,0.25985746098386975,lr    ,0,9,pooled,hirid
8.0,0.24847904311813135,lr    ,1,0,pooled,hirid
7.0,0.2605809336566157,lr    ,1,1,pooled,hirid
7.0,0.2721082755665901,lr    ,1,2,pooled,hirid
7.5,0.26155600248116584,lr    ,1,3,pooled,hirid
7.0,0.27154748004769635,lr    ,1,4,pooled,hirid
7.0,0.26149137992429017,lr    ,1,5,pooled,hirid
8.0,0.2430030177892627,lr    ,1,6,pooled,hirid
7.0,0.25850722952644395,lr    ,1,7,pooled,hirid
7.0,0.2640064766382284,lr    ,1,8,pooled,hirid
8.0,0.26144028995651614,lr    ,1,9,pooled,hirid
8.0,0.235205132467591,lr    ,2,0,pooled,hirid
8.0,0.23700365236024534,lr    ,2,1,pooled,hirid
7.0,0.24980370622838238,lr    ,2,2,pooled,hirid
8.0,0.23885741019034745,lr    ,2,3,pooled,hirid
8.0,0.23885741019034745,lr    ,2,4,pooled,hirid
8.0,0.2376450358121339,lr    ,2,5,pooled,hirid
8.0,0.2280688729375038,lr    ,2,6,pooled,hirid
7.5,0.23454604869015844,lr    ,2,7,pooled,hirid
7.5,0.24111356965052055,lr    ,2,8,pooled,hirid
8.0,0.23821281364465435,lr    ,2,9,pooled,hirid
8.0,0.22809556475718978,lr    ,3,0,pooled,hirid
8.0,0.22730767753051728,lr    ,3,1,pooled,hirid
7.0,0.23495257296726785,lr    ,3,2,pooled,hirid
8.0,0.2263170312954949,lr    ,3,3,pooled,hirid
8.0,0.22714626351276884,lr    ,3,4,pooled,hirid
8.0,0.22514731115047332,lr    ,3,5,pooled,hirid
8.0,0.2210609353080559,lr    ,3,6,pooled,hirid
8.0,0.22742708544512102,lr    ,3,7,pooled,hirid
8.0,0.23226453959915566,lr    ,3,8,pooled,hirid
8.0,0.2265010042316431,lr    ,3,9,pooled,hirid
8.0,0.2305439056356487,lr    ,4,0,pooled,hirid
7.5,0.2353426707546919,lr    ,4,1,pooled,hirid
7.0,0.2462985450209578,lr    ,4,2,pooled,hirid
8.0,0.23554121772664185,lr    ,4,3,pooled,hirid
8.0,0.2277248577774992,lr    ,4,4,pooled,hirid
7.5,0.2345289292839725,lr    ,4,5,pooled,hirid
8.0,0.22103027475630416,lr    ,4,6,pooled,hirid
7.5,0.233858700765705,lr    ,4,7,pooled,hirid
7.0,0.23785284244235055,lr    ,4,8,pooled,hirid
8.0,0.2321919759829284,lr    ,4,9,pooled,hirid
7.0,0.20801721310108245,mews  ,0,0,pooled,hirid
7.0,0.206264533812265,mews  ,0,1,pooled,hirid
6.5,0.20585262592984593,mews  ,0,2,pooled,hirid
7.0,0.20318844397314972,mews  ,0,3,pooled,hirid
7.0,0.2044654298352113,mews  ,0,4,pooled,hirid
7.0,0.20433564424009482,mews  ,0,5,pooled,hirid
6.5,0.20388885559317965,mews  ,0,6,pooled,hirid
7.0,0.19974337137341736,mews  ,0,7,pooled,hirid
6.5,0.20773373689715796,mews  ,0,8,pooled,hirid
7.0,0.20462499326980027,mews  ,0,9,pooled,hirid
7.0,0.20801721310108245,mews  ,1,0,pooled,hirid
7.0,0.206264533812265,mews  ,1,1,pooled,hirid
6.5,0.20585262592984593,mews  ,1,2,pooled,hirid
7.0,0.20318844397314972,mews  ,1,3,pooled,hirid
7.0,0.2044654298352113,mews  ,1,4,pooled,hirid
7.0,0.20433564424009482,mews  ,1,5,pooled,hirid
6.5,0.20388885559317965,mews  ,1,6,pooled,hirid
7.0,0.19974337137341736,mews  ,1,7,pooled,hirid
6.5,0.20773373689715796,mews  ,1,8,pooled,hirid
7.0,0.20462499326980027,mews  ,1,9,pooled,hirid
7.0,0.20801721310108245,mews  ,2,0,pooled,hirid
7.0,0.206264533812265,mews  ,2,1,pooled,hirid
6.5,0.20585262592984593,mews  ,2,2,pooled,hirid
7.0,0.20318844397314972,mews  ,2,3,pooled,hirid
7.0,0.2044654298352113,mews  ,2,4,pooled,hirid
7.0,0.20433564424009482,mews  ,2,5,pooled,hirid
6.5,0.20388885559317965,mews  ,2,6,pooled,hirid
7.0,0.19974337137341736,mews  ,2,7,pooled,hirid
6.5,0.20773373689715796,mews  ,2,8,pooled,hirid
7.0,0.20462499326980027,mews  ,2,9,pooled,hirid
7.0,0.20801721310108245,mews  ,3,0,pooled,hirid
7.0,0.206264533812265,mews  ,3,1,pooled,hirid
6.5,0.20585262592984593,mews  ,3,2,pooled,hirid
7.0,0.20318844397314972,mews  ,3,3,pooled,hirid
7.0,0.2044654298352113,mews  ,3,4,pooled,hirid
7.0,0.20433564424009482,mews  ,3,5,pooled,hirid
6.5,0.20388885559317965,mews  ,3,6,pooled,hirid
7.0,0.19974337137341736,mews  ,3,7,pooled,hirid
6.5,0.20773373689715796,mews  ,3,8,pooled,hirid
7.0,0.20462499326980027,mews  ,3,9,pooled,hirid
7.0,0.20801721310108245,mews  ,4,0,pooled,hirid
7.0,0.206264533812265,mews  ,4,1,pooled,hirid
6.5,0.20585262592984593,mews  ,4,2,pooled,hirid
7.0,0.20318844397314972,mews  ,4,3,pooled,hirid
7.0,0.2044654298352113,mews  ,4,4,pooled,hirid
7.0,0.20433564424009482,mews  ,4,5,pooled,hirid
6.5,0.20388885559317965,mews  ,4,6,pooled,hirid
7.0,0.19974337137341736,mews  ,4,7,pooled,hirid
6.5,0.20773373689715796,mews  ,4,8,pooled,hirid
7.0,0.20462499326980027,mews  ,4,9,pooled,hirid
6.5,0.25244478218452915,news  ,0,0,pooled,hirid
6.5,0.24911269711144324,news  ,0,1,pooled,hirid
6.5,0.25059919498933697,news  ,0,2,pooled,hirid
6.5,0.24493821260908943,news  ,0,3,pooled,hirid
6.5,0.25186818131770805,news  ,0,4,pooled,hirid
6.5,0.24772518271138855,news  ,0,5,pooled,hirid
6.5,0.24260088283404813,news  ,0,6,pooled,hirid
6.5,0.242076062430986,news  ,0,7,pooled,hirid
6.5,0.25033345349675556,news  ,0,8,pooled,hirid
7.0,0.2445067383602652,news  ,0,9,pooled,hirid
6.5,0.25244478218452915,news  ,1,0,pooled,hirid
6.5,0.24911269711144324,news  ,1,1,pooled,hirid
6.5,0.25059919498933697,news  ,1,2,pooled,hirid
6.5,0.24493821260908943,news  ,1,3,pooled,hirid
6.5,0.25186818131770805,news  ,1,4,pooled,hirid
6.5,0.24772518271138855,news  ,1,5,pooled,hirid
6.5,0.24260088283404813,news  ,1,6,pooled,hirid
6.5,0.242076062430986,news  ,1,7,pooled,hirid
6.5,0.25033345349675556,news  ,1,8,pooled,hirid
7.0,0.2445067383602652,news  ,1,9,pooled,hirid
6.5,0.25244478218452915,news  ,2,0,pooled,hirid
6.5,0.24911269711144324,news  ,2,1,pooled,hirid
6.5,0.25059919498933697,news  ,2,2,pooled,hirid
6.5,0.24493821260908943,news  ,2,3,pooled,hirid
6.5,0.25186818131770805,news  ,2,4,pooled,hirid
6.5,0.24772518271138855,news  ,2,5,pooled,hirid
6.5,0.24260088283404813,news  ,2,6,pooled,hirid
6.5,0.242076062430986,news  ,2,7,pooled,hirid
6.5,0.25033345349675556,news  ,2,8,pooled,hirid
7.0,0.2445067383602652,news  ,2,9,pooled,hirid
6.5,0.25244478218452915,news  ,3,0,pooled,hirid
6.5,0.24911269711144324,news  ,3,1,pooled,hirid
6.5,0.25059919498933697,news  ,3,2,pooled,hirid
6.5,0.24493821260908943,news  ,3,3,pooled,hirid
6.5,0.25186818131770805,news  ,3,4,pooled,hirid
6.5,0.24772518271138855,news  ,3,5,pooled,hirid
6.5,0.24260088283404813,news  ,3,6,pooled,hirid
6.5,0.242076062430986,news  ,3,7,pooled,hirid
6.5,0.25033345349675556,news  ,3,8,pooled,hirid
7.0,0.2445067383602652,news  ,3,9,pooled,hirid
6.5,0.25244478218452915,news  ,4,0,pooled,hirid
6.5,0.24911269711144324,news  ,4,1,pooled,hirid
6.5,0.25059919498933697,news  ,4,2,pooled,hirid
6.5,0.24493821260908943,news  ,4,3,pooled,hirid
6.5,0.25186818131770805,news  ,4,4,pooled,hirid
6.5,0.24772518271138855,news  ,4,5,pooled,hirid
6.5,0.24260088283404813,news  ,4,6,pooled,hirid
6.5,0.242076062430986,news  ,4,7,pooled,hirid
6.5,0.25033345349675556,news  ,4,8,pooled,hirid
7.0,0.2445067383602652,news  ,4,9,pooled,hirid
4.0,0.21105945896002995,qsofa ,0,0,pooled,hirid
4.5,0.2147771398974015,qsofa ,0,1,pooled,hirid
3.5,0.20976095257621494,qsofa ,0,2,pooled,hirid
4.0,0.20906211265665886,qsofa ,0,3,pooled,hirid
4.0,0.20264738820894324,qsofa ,0,4,pooled,hirid
3.5,0.20453134056470976,qsofa ,0,5,pooled,hirid
3.5,0.20395918041935734,qsofa ,0,6,pooled,hirid
3.5,0.19867127216902994,qsofa ,0,7,pooled,hirid
3.5,0.20627315545085456,qsofa ,0,8,pooled,hirid
3.5,0.20202514302197006,qsofa ,0,9,pooled,hirid
4.0,0.21105945896002995,qsofa ,1,0,pooled,hirid
4.5,0.2147771398974015,qsofa ,1,1,pooled,hirid
3.5,0.20976095257621494,qsofa ,1,2,pooled,hirid
4.0,0.20906211265665886,qsofa ,1,3,pooled,hirid
4.0,0.20264738820894324,qsofa ,1,4,pooled,hirid
3.5,0.20453134056470976,qsofa ,1,5,pooled,hirid
3.5,0.20395918041935734,qsofa ,1,6,pooled,hirid
3.5,0.19867127216902994,qsofa ,1,7,pooled,hirid
3.5,0.20627315545085456,qsofa ,1,8,pooled,hirid
3.5,0.20202514302197006,qsofa ,1,9,pooled,hirid
4.0,0.21105945896002995,qsofa ,2,0,pooled,hirid
4.5,0.2147771398974015,qsofa ,2,1,pooled,hirid
3.5,0.20976095257621494,qsofa ,2,2,pooled,hirid
4.0,0.20906211265665886,qsofa ,2,3,pooled,hirid
4.0,0.20264738820894324,qsofa ,2,4,pooled,hirid
3.5,0.20453134056470976,qsofa ,2,5,pooled,hirid
3.5,0.20395918041935734,qsofa ,2,6,pooled,hirid
3.5,0.19867127216902994,qsofa ,2,7,pooled,hirid
3.5,0.20627315545085456,qsofa ,2,8,pooled,hirid
3.5,0.20202514302197006,qsofa ,2,9,pooled,hirid
4.0,0.21105945896002995,qsofa ,3,0,pooled,hirid
4.5,0.2147771398974015,qsofa ,3,1,pooled,hirid
3.5,0.20976095257621494,qsofa ,3,2,pooled,hirid
4.0,0.20906211265665886,qsofa ,3,3,pooled,hirid
4.0,0.20264738820894324,qsofa ,3,4,pooled,hirid
3.5,0.20453134056470976,qsofa ,3,5,pooled,hirid
3.5,0.20395918041935734,qsofa ,3,6,pooled,hirid
3.5,0.19867127216902994,qsofa ,3,7,pooled,hirid
3.5,0.20627315545085456,qsofa ,3,8,pooled,hirid
3.5,0.20202514302197006,qsofa ,3,9,pooled,hirid
4.0,0.21105945896002995,qsofa ,4,0,pooled,hirid
4.5,0.2147771398974015,qsofa ,4,1,pooled,hirid
3.5,0.20976095257621494,qsofa ,4,2,pooled,hirid
4.0,0.20906211265665886,qsofa ,4,3,pooled,hirid
4.0,0.20264738820894324,qsofa ,4,4,pooled,hirid
3.5,0.20453134056470976,qsofa ,4,5,pooled,hirid
3.5,0.20395918041935734,qsofa ,4,6,pooled,hirid
3.5,0.19867127216902994,qsofa ,4,7,pooled,hirid
3.5,0.20627315545085456,qsofa ,4,8,pooled,hirid
3.5,0.20202514302197006,qsofa ,4,9,pooled,hirid
6.5,0.2137973695520275,sirs  ,0,0,pooled,hirid
6.5,0.2196467669123791,sirs  ,0,1,pooled,hirid
6.5,0.21349679791271345,sirs  ,0,2,pooled,hirid
6.5,0.2116834200793106,sirs  ,0,3,pooled,hirid
7.0,0.21319575441839264,sirs  ,0,4,pooled,hirid
7.0,0.21026173063928766,sirs  ,0,5,pooled,hirid
6.5,0.20749178527033924,sirs  ,0,6,pooled,hirid
7.0,0.20913938601134452,sirs  ,0,7,pooled,hirid
6.0,0.21127815363450025,sirs  ,0,8,pooled,hirid
6.5,0.2108719299523455,sirs  ,0,9,pooled,hirid
6.5,0.2137973695520275,sirs  ,1,0,pooled,hirid
6.5,0.2196467669123791,sirs  ,1,1,pooled,hirid
6.5,0.21349679791271345,sirs  ,1,2,pooled,hirid
6.5,0.2116834200793106,sirs  ,1,3,pooled,hirid
7.0,0.21319575441839264,sirs  ,1,4,pooled,hirid
7.0,0.21026173063928766,sirs  ,1,5,pooled,hirid
6.5,0.20749178527033924,sirs  ,1,6,pooled,hirid
7.0,0.20913938601134452,sirs  ,1,7,pooled,hirid
6.0,0.21127815363450025,sirs  ,1,8,pooled,hirid
6.5,0.2108719299523455,sirs  ,1,9,pooled,hirid
6.5,0.2137973695520275,sirs  ,2,0,pooled,hirid
6.5,0.2196467669123791,sirs  ,2,1,pooled,hirid
6.5,0.21349679791271345,sirs  ,2,2,pooled,hirid
6.5,0.2116834200793106,sirs  ,2,3,pooled,hirid
7.0,0.21319575441839264,sirs  ,2,4,pooled,hirid
7.0,0.21026173063928766,sirs  ,2,5,pooled,hirid
6.5,0.20749178527033924,sirs  ,2,6,pooled,hirid
7.0,0.20913938601134452,sirs  ,2,7,pooled,hirid
6.0,0.21127815363450025,sirs  ,2,8,pooled,hirid
6.5,0.2108719299523455,sirs  ,2,9,pooled,hirid
6.5,0.2137973695520275,sirs  ,3,0,pooled,hirid
6.5,0.2196467669123791,sirs  ,3,1,pooled,hirid
6.5,0.21349679791271345,sirs  ,3,2,pooled,hirid
6.5,0.2116834200793106,sirs  ,3,3,pooled,hirid
7.0,0.21319575441839264,sirs  ,3,4,pooled,hirid
7.0,0.21026173063928766,sirs  ,3,5,pooled,hirid
6.5,0.20749178527033924,sirs  ,3,6,pooled,hirid
7.0,0.20913938601134452,sirs  ,3,7,pooled,hirid
6.0,0.21127815363450025,sirs  ,3,8,pooled,hirid
6.5,0.2108719299523455,sirs  ,3,9,pooled,hirid
6.5,0.2137973695520275,sirs  ,4,0,pooled,hirid
6.5,0.2196467669123791,sirs  ,4,1,pooled,hirid
6.5,0.21349679791271345,sirs  ,4,2,pooled,hirid
6.5,0.2116834200793106,sirs  ,4,3,pooled,hirid
7.0,0.21319575441839264,sirs  ,4,4,pooled,hirid
7.0,0.21026173063928766,sirs  ,4,5,pooled,hirid
6.5,0.20749178527033924,sirs  ,4,6,pooled,hirid
7.0,0.20913938601134452,sirs  ,4,7,pooled,hirid
6.0,0.21127815363450025,sirs  ,4,8,pooled,hirid
6.5,0.2108719299523455,sirs  ,4,9,pooled,hirid
2.0,0.3111593518582664,sofa  ,0,0,pooled,hirid
3.0,0.3153943808439088,sofa  ,0,1,pooled,hirid
2.0,0.30956384906088963,sofa  ,0,2,pooled,hirid
3.0,0.3073776951131503,sofa  ,0,3,pooled,hirid
3.5,0.31689064405077816,sofa  ,0,4,pooled,hirid
2.5,0.3065113391317845,sofa  ,0,5,pooled,hirid
2.5,0.3034626910189072,sofa  ,0,6,pooled,hirid
4.0,0.30615033726134355,sofa  ,0,7,pooled,hirid
2.5,0.30845840622105924,sofa  ,0,8,pooled,hirid
4.0,0.3099240852857942,sofa  ,0,9,pooled,hirid
2.0,0.3111593518582664,sofa  ,1,0,pooled,hirid
3.0,0.3153943808439088,sofa  ,1,1,pooled,hirid
2.0,0.30956384906088963,sofa  ,1,2,pooled,hirid
3.0,0.3073776951131503,sofa  ,1,3,pooled,hirid
3.5,0.31689064405077816,sofa  ,1,4,pooled,hirid
2.5,0.3065113391317845,sofa  ,1,5,pooled,hirid
2.5,0.3034626910189072,sofa  ,1,6,pooled,hirid
4.0,0.30615033726134355,sofa  ,1,7,pooled,hirid
2.5,0.30845840622105924,sofa  ,1,8,pooled,hirid
4.0,0.3099240852857942,sofa  ,1,9,pooled,hirid
2.0,0.3111593518582664,sofa  ,2,0,pooled,hirid
3.0,0.3153943808439088,sofa  ,2,1,pooled,hirid
2.0,0.30956384906088963,sofa  ,2,2,pooled,hirid
3.0,0.3073776951131503,sofa  ,2,3,pooled,hirid
3.5,0.31689064405077816,sofa  ,2,4,pooled,hirid
2.5,0.3065113391317845,sofa  ,2,5,pooled,hirid
2.5,0.3034626910189072,sofa  ,2,6,pooled,hirid
4.0,0.30615033726134355,sofa  ,2,7,pooled,hirid
2.5,0.30845840622105924,sofa  ,2,8,pooled,hirid
4.0,0.3099240852857942,sofa  ,2,9,pooled,hirid
2.0,0.3111593518582664,sofa  ,3,0,pooled,hirid
3.0,0.3153943808439088,sofa  ,3,1,pooled,hirid
2.0,0.30956384906088963,sofa  ,3,2,pooled,hirid
3.0,0.3073776951131503,sofa  ,3,3,pooled,hirid
3.5,0.31689064405077816,sofa  ,3,4,pooled,hirid
2.5,0.3065113391317845,sofa  ,3,5,pooled,hirid
2.5,0.3034626910189072,sofa  ,3,6,pooled,hirid
4.0,0.30615033726134355,sofa  ,3,7,pooled,hirid
2.5,0.30845840622105924,sofa  ,3,8,pooled,hirid
4.0,0.3099240852857942,sofa  ,3,9,pooled,hirid
2.0,0.3111593518582664,sofa  ,4,0,pooled,hirid
3.0,0.3153943808439088,sofa  ,4,1,pooled,hirid
2.0,0.30956384906088963,sofa  ,4,2,pooled,hirid
3.0,0.3073776951131503,sofa  ,4,3,pooled,hirid
3.5,0.31689064405077816,sofa  ,4,4,pooled,hirid
2.5,0.3065113391317845,sofa  ,4,5,pooled,hirid
2.5,0.3034626910189072,sofa  ,4,6,pooled,hirid
4.0,0.30615033726134355,sofa  ,4,7,pooled,hirid
2.5,0.30845840622105924,sofa  ,4,8,pooled,hirid
4.0,0.3099240852857942,sofa  ,4,9,pooled,hirid
3.0,0.26331502787006783,attn  ,0,0,pooled,mimic
3.5,0.26388837484732963,attn  ,0,1,pooled,mimic
3.5,0.264437590953538,attn  ,0,2,pooled,mimic
4.0,0.2642122641509434,attn  ,0,3,pooled,mimic
3.5,0.26581121989800094,attn  ,0,4,pooled,mimic
3.0,0.2638410911261547,attn  ,0,5,pooled,mimic
2.5,0.2794869571566784,attn  ,0,6,pooled,mimic
3.0,0.28035643842540936,attn  ,0,7,pooled,mimic
3.0,0.2605696412724511,attn  ,0,8,pooled,mimic
2.5,0.275890980493381,attn  ,0,9,pooled,mimic
3.5,0.2712744078363625,attn  ,1,0,pooled,mimic
3.75,0.2710710201633884,attn  ,1,1,pooled,mimic
4.0,0.2587828735293668,attn  ,1,2,pooled,mimic
4.0,0.2688839599275442,attn  ,1,3,pooled,mimic
4.0,0.27145438014936835,attn  ,1,4,pooled,mimic
3.5,0.270494472476031,attn  ,1,5,pooled,mimic
3.5,0.2710934036926904,attn  ,1,6,pooled,mimic
3.5,0.2746340601479246,attn  ,1,7,pooled,mimic
4.0,0.25841595864417477,attn  ,1,8,pooled,mimic
3.5,0.27305385054839926,attn  ,1,9,pooled,mimic
3.5,0.2780652715872176,attn  ,2,0,pooled,mimic
4.0,0.2761021517259069,attn  ,2,1,pooled,mimic
3.5,0.2756626871774924,attn  ,2,2,pooled,mimic
3.5,0.27546917454406317,attn  ,2,3,pooled,mimic
3.5,0.27813427088440834,attn  ,2,4,pooled,mimic
3.5,0.2746583068220495,attn  ,2,5,pooled,mimic
3.5,0.27717061949876476,attn  ,2,6,pooled,mimic
4.0,0.28149323287425887,attn  ,2,7,pooled,mimic
